"export-world data (NetLogo 6.3.0)"
"PSO_NL_Template.nlogo"
"12/30/2022 13:12:25:559 +0100"

"RANDOM STATE"
"0 0 -1727483681 550 -1.1353126592287712 false 67229860 -1573724384 -781316067 -1988996940 -440764742 -846681754 2119182373 1009114800 1455098832 -1490184035 854596214 -1410845226 -996860141 -1099663700 559720736 -886159557 1227512894 1348765848 1318883348 51813864 1230606091 464244889 786902723 -1267998527 1252287370 -1152857317 1068760785 -502293222 1124675428 -272631225 -1532626166 -79664606 1993845455 1608162067 -624265320 1247990759 1557018784 -221204089 1914710575 -127014069 1737380425 -917936936 -2036403586 -119478511 -573307842 -263021963 -299234989 -1554019104 844897964 1158042876 -1253528655 326928382 2083199691 -1764666872 -1538538360 2131203148 907237560 610462433 -419599484 -639529536 1567386039 1981540539 -721644986 490306686 1244789535 1486262147 -564438785 -2141012874 1278146412 -1400074142 -1951163646 50201805 1916479384 -689508834 1618850095 1189366095 -1895877134 1767766389 -1344324855 -421287962 1451187188 -1864844722 -274989912 2005097542 1632242184 1876438702 421961445 163378316 -1544113155 -1386611274 1923494758 186718847 -2040141546 1422272011 472072569 2120149035 -37666747 -429738323 1136569496 -2121916666 218649716 1830955569 -635989985 516828500 1920807856 -1819767619 -151401913 -1922371714 1762690729 -481718946 -50935704 -883608437 957445474 1120945102 191463683 -942352886 -1961972004 1893606730 1952844761 -1356713594 -907036703 802824153 -1002986555 -1205474833 -317296485 -1533843018 1013987760 2047151376 638469001 603215873 345598050 579793933 -165619868 67926165 1651582047 563960057 283511003 1446413635 -780436265 1069801972 138370019 326913983 -1949810192 586425584 -1497386528 328881077 462527437 1169801793 1948416135 -1417953928 -1593596193 -840832855 1164029830 -743916622 712543685 2124998900 -252546428 960374095 -1305006010 1985425167 -651398847 -2142580034 -1647808105 -1249688234 -374590018 -1497266356 -1501499094 -356417167 943868279 -44638490 2131486968 23799239 1620906747 -236399306 -162918942 -842321699 308558862 -1923819645 1213911581 -1900099084 2039932906 1530974114 -236578614 -282329691 1424864837 -1235774917 580975590 -1376596471 -697746179 -2032486072 2132487597 942675390 360166637 -1530380784 1512295266 -2145728402 -1618657210 -57974979 1499645098 1432775044 -5869539 -1668962428 1565904747 -365693768 -1809072478 -396130936 403769538 -1146423067 66263880 -2023971168 44927691 -1421918415 -2121108279 495938096 623710591 -1876053573 -1027947309 -1123436632 661699613 -1441539158 -320556106 -718724284 -617215882 -1638569554 812636824 -1686104455 440874046 -397190713 -976183442 -1631935664 36190617 -1547677516 -1996942256 892165821 1476022507 -166388604 1775423045 -1115563293 -1322046814 -1550165167 -651525520 1360591495 -589016954 835791350 772622162 -2102055702 942158367 -573706739 1604263427 2069980183 -702397936 2000836197 1144561406 -458227291 949214100 -247871909 214657356 1433859892 -735664628 -2076663559 -905775497 -1522913090 1991565524 2111530690 -971140673 -1338062513 350978719 1345133832 -174886492 -808642258 -205226068 -623051415 573350812 -1853159647 427259392 1904976303 -593409257 -677975552 -1272988996 2022259218 -437937603 -909630767 701816210 -1743023445 -237532053 1502032278 1337764148 -1792105493 -1342320147 1113562945 1162887001 -1317291581 1413881709 1977591180 1894818195 -1219880439 1698708829 1767158937 1819592508 544839745 -2109397748 1039123091 1800212799 -1419231971 1939952243 2081403547 1858770319 -1697028199 448080269 -1518562050 -840396077 -1067071161 1671499178 701953837 -1790764455 516469645 -1429218047 -799001393 -1552437701 -1540341306 -1058419521 -1582160800 -1389713116 239547594 1358364996 -2098573861 836816975 1549045876 -1427389833 1626876577 -1859278339 1985339556 -1699546905 487414003 1618802274 -1960011796 -28657402 -96515619 -1906822636 -554398246 -458484186 288716885 2061682714 219010221 -499288357 -1555858834 199190059 -1458839943 -19514232 811808586 -1989266370 -910220844 1998229428 166524840 15875305 -1289408848 -702508538 1546371772 1684895418 1539727164 794605923 -2118251235 99716620 -655869458 155383160 1201925196 -1792038583 -428559043 -1500092207 471552332 574684082 -865382488 387279486 1378877552 476998438 -837005645 1315164058 746585769 -797005096 18701309 1045049 -264398721 -1291644325 -1760624528 -536838033 210819106 1796514764 402630782 -1284703363 -2083426250 -1857248317 -69945082 -1187161836 779381025 474357438 -1017402639 -1309519330 -155705101 -909930047 1557164280 -1066076228 -1795846972 -1597419245 -1589047853 352011048 1021837945 1518493792 1159098276 -514520496 2135427348 1010186637 -1726409114 336548725 1445785294 286137632 1232913700 877184203 464629363 -1892590143 -580854094 -819727065 54471839 -2003802499 2041552771 -1832418691 316431512 2103726615 503531148 922568663 -37439587 -836385320 641928424 230262024 1163440441 -54528524 1538514854 -452839068 27312518 -486344245 -952720337 -1266207342 1565901978 1469526572 877230555 2143563335 42827557 -1564451797 499402911 -1117643574 -1833521526 -1189591570 -1739633982 -15749936 -1797682901 1118411727 160243197 -994842189 379826768 -1514616479 -1460193379 2084281907 1604331650 1032937274 -1085557337 1849866063 -337875948 2070656120 1582245418 -670214300 849028449 -143926384 -1936578172 837317804 1931716214 -1151976348 901109440 665617992 -1201506886 -946864971 -1556827761 -872044812 216105299 -1696493008 1600196269 -1288705882 1381791715 -1984631778 886520795 817790424 1595071054 1816818048 -1083259237 1840198648 -1411963294 -356747924 -1033500012 769039996 2082535446 1919888058 -1003212876 1083720953 2119374876 10501724 -1952338241 -1619921066 -900530140 -1516805112 -1265435374 1848305866 -846786687 -99901313 -909496045 -1640916718 -1552275082 -2027488736 -1972589565 -1563724029 -1982895477 1672047070 -1039582125 -242755398 1107027562 -48333482 -1327397670 1493128895 -2002539760 1737780941 -1019719349 -1795694772 -495677334 2051144214 -611590852 -1831911642 292835029 -1243035348 -2105703362 1721125960 -746451759 1654517040 894054935 -1282868431 -2046720947 481677595 -1633920989 972187267 500945454 593842365 2044662962 1495468267 -2058474598 -1343671188 -766271909 -647741158 1495225342 -877951880 1230712493 -1419879887 53129887 -1123299656 -289903122 104854401 -415887508 -1790150264 -1461721574 -789725519 499761724 -1453410660 1263553042 -1431692286 1237933070 1298597284 313689114 1551452864 659626475 -1294202607 -81852279 841373425 677815690 -1614780893 730997153 -1574813625 679077972 -1003531252 273705331 1661706543 1563128210 -1629098215 -218542280 1838175536 -748183915 1467956709 647435406 1541604607 -296567324 479929847 -1184276030 2061006263 2128720386 661578839 2021630162 -2121784181 -1479250057 804201104 172595469 -369416305 -1931840148 -453582212 1294484817 1649660393 1369453557 1385636698 1674238589 -262158700 -1592656552 184420868 232897861 -689994922 2042070736 -1677846871 593911819 1458011704 -1658657149 -1983647348 -202195380"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","constraint","constraints","constraint_handling_method","fitness_function","global-best-val","global-best-x","global-best-y","highlight-mode","iterations","max-x","max-y","particle-inertia","particle-speed-limit","path-to-load","path-to-save","penalty-coefficient","personal-confidence","population-size","swarm-confidence","trails-mode","true-best-patch"
"-100","100","-100","100","0","nobody","13","""NEITHER""","-1","""Constraint 9""","false","""Penalty Method""","""F7 Booth's Function""","0","100","100","""Best found""","0","100","100","0.3","13","""filename.txt""","""filename.txt""","-1","0.8","13","1.6","""None""","{patch -100 -100}"

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","vx","vy","personal-best-val","personal-best-x","personal-best-y"
"0","105","349","-57.56539737627239","-87.28890354110155","""default""","""""","9.9","{all-turtles}","false","7","1","""up""","-0.33994599202871056","-0.6085159836729469","0.5360327648258701","-57.56539737627239","-87.28890354110155"
"1","105","339","25.01470703862276","66.24689416772674","""default""","""""","9.9","{all-turtles}","false","7","1","""up""","0.15871226297020008","-0.9568352650851014","0.18593611499727672","25.01470703862276","66.24689416772674"
"2","15","157","-0.6752954013357453","-7.522197144172665","""default""","""""","9.9","{all-turtles}","false","7","1","""up""","1.8899633382554322","-0.41671079498161295","0.004277155397973024","-0.6752954013357453","-7.522197144172665"
"3","55","236","43.41775559131449","9.726790863033116","""default""","""""","9.9","{all-turtles}","false","7","1","""up""","-0.4108349606072085","-0.3201378827682545","0.060964148787338336","43.41775559131449","9.726790863033116"
"4","25","342","-12.978171287334504","78.22053975349303","""default""","""""","9.9","{all-turtles}","false","7","1","""up""","-0.7091129644560984","0.17636827886984738","0.11055992823349745","-12.978171287334504","78.22053975349303"
"5","85","224","66.55222419570575","-8.90988043756765","""default""","""""","9.9","{all-turtles}","false","7","1","""up""","-0.48411980705995356","-1.1353126592287712","0.08631203477257922","66.55222419570575","-8.90988043756765"
"6","125","322","21.35805292006269","43.6819550024741","""default""","""""","9.9","{all-turtles}","false","7","1","""up""","-0.14316729001648335","-0.6424315571111044","0.09058919017055224","21.35805292006269","43.6819550024741"
"7","75","184","-24.83712709134562","-75.70977738461474","""default""","""""","9.9","{all-turtles}","false","7","1","""up""","-1.3313476635263568","-0.5217598035078915","0.27241902239499344","-24.83712709134562","-75.70977738461474"
"8","105","173","-31.45868321245922","-20.88660704605283","""default""","""""","9.9","{all-turtles}","false","7","1","""up""","0.5657109024693292","0.21402917637489166","0.07552570031077459","-31.45868321245922","-20.88660704605283"
"9","105","84","54.8446849914811","68.09660455865532","""default""","""""","9.9","{all-turtles}","false","7","1","""up""","-0.6004688123999069","-1.0955734889425979","0.34059719982485553","54.8446849914811","68.09660455865532"
"10","65","168","-87.30179186745254","27.146487128637006","""default""","""""","9.9","{all-turtles}","false","7","1","""up""","-1.3665557416344898","0.7784674798579191","0.13191366660614928","-87.30179186745254","27.146487128637006"
"11","135","133","-97.14758626429087","-80.72461546329674","""default""","""""","9.9","{all-turtles}","false","7","1","""up""","-1.0515824679606598","-0.15335403522987612","0.7964586648440253","-97.14758626429087","-80.72461546329674"
"12","25","286","93.9412206191403","-25.26541473705059","""default""","""""","9.9","{all-turtles}","false","7","1","""up""","0.10670924142802253","1.3885698206050876","0.14061215117955508","93.9412206191403","-25.26541473705059"

"PATCHES"
"pxcor","pycor","pcolor","plabel","plabel-color","val"
"-100","100","1.0505462584234864","""""","9.9","0.10505462584234865"
"-99","100","1.038318186187084","""""","9.9","0.10383181861870841"
"-98","100","1.0266240909042366","""""","9.9","0.10266240909042365"
"-97","100","1.0154639725749437","""""","9.9","0.10154639725749437"
"-96","100","1.0048378311992054","""""","9.9","0.10048378311992054"
"-95","100","0.9947456667770218","""""","9.9","0.09947456667770219"
"-94","100","0.985187479308393","""""","9.9","0.0985187479308393"
"-93","100","0.9761632687933188","""""","9.9","0.09761632687933189"
"-92","100","0.9676730352317995","""""","9.9","0.09676730352317994"
"-91","100","0.9597167786238346","""""","9.9","0.09597167786238346"
"-90","100","0.9522944989694244","""""","9.9","0.09522944989694244"
"-89","100","0.945406196268569","""""","9.9","0.0945406196268569"
"-88","100","0.9390518705212683","""""","9.9","0.09390518705212683"
"-87","100","0.9332315217275222","""""","9.9","0.09332315217275222"
"-86","100","0.9279451498873309","""""","9.9","0.09279451498873309"
"-85","100","0.9231927550006942","""""","9.9","0.09231927550006942"
"-84","100","0.9189743370676122","""""","9.9","0.09189743370676122"
"-83","100","0.9152898960880849","""""","9.9","0.09152898960880848"
"-82","100","0.9121394320621122","""""","9.9","0.09121394320621122"
"-81","100","0.9095229449896942","""""","9.9","0.09095229449896942"
"-80","100","0.9074404348708309","""""","9.9","0.09074404348708309"
"-79","100","0.9058919017055224","""""","9.9","0.09058919017055224"
"-78","100","0.9048773454937685","""""","9.9","0.09048773454937685"
"-77","100","0.9043967662355692","""""","9.9","0.09043967662355692"
"-76","100","0.9044501639309248","""""","9.9","0.09044501639309248"
"-75","100","0.9050375385798349","""""","9.9","0.0905037538579835"
"-74","100","0.9061588901822998","""""","9.9","0.09061588901822998"
"-73","100","0.9078142187383192","""""","9.9","0.09078142187383192"
"-72","100","0.9100035242478934","""""","9.9","0.09100035242478935"
"-71","100","0.9127268067110224","""""","9.9","0.09127268067110224"
"-70","100","0.9159840661277059","""""","9.9","0.09159840661277059"
"-69","100","0.9197753024979443","""""","9.9","0.09197753024979442"
"-68","100","0.9241005158217372","""""","9.9","0.09241005158217372"
"-67","100","0.9289597060990848","""""","9.9","0.09289597060990848"
"-66","100","0.9343528733299871","""""","9.9","0.0934352873329987"
"-65","100","0.9402800175144441","""""","9.9","0.0940280017514444"
"-64","100","0.9467411386524558","""""","9.9","0.09467411386524557"
"-63","100","0.9537362367440222","""""","9.9","0.09537362367440222"
"-62","100","0.9612653117891432","""""","9.9","0.09612653117891432"
"-61","100","0.969328363787819","""""","9.9","0.09693283637878189"
"-60","100","0.9779253927400493","""""","9.9","0.09779253927400493"
"-59","100","0.9870563986458345","""""","9.9","0.09870563986458344"
"-58","100","0.9967213815051743","""""","9.9","0.09967213815051743"
"-57","100","1.0069203413180687","""""","9.9","0.10069203413180687"
"-56","100","1.0176532780845178","""""","9.9","0.10176532780845178"
"-55","100","1.0289201918045217","""""","9.9","0.10289201918045217"
"-54","100","1.0407210824780802","""""","9.9","0.10407210824780802"
"-53","100","1.0530559501051935","""""","9.9","0.10530559501051935"
"-52","100","1.0659247946858614","""""","9.9","0.10659247946858613"
"-51","100","1.079327616220084","""""","9.9","0.10793276162200839"
"-50","100","1.0932644147078612","""""","9.9","0.10932644147078611"
"-49","100","1.1077351901491932","""""","9.9","0.11077351901491932"
"-48","100","1.1227399425440798","""""","9.9","0.11227399425440798"
"-47","100","1.138278671892521","""""","9.9","0.11382786718925211"
"-46","100","1.1543513781945172","""""","9.9","0.11543513781945171"
"-45","100","1.1709580614500679","""""","9.9","0.11709580614500678"
"-44","100","1.1880987216591732","""""","9.9","0.11880987216591732"
"-43","100","1.2057733588218331","""""","9.9","0.12057733588218332"
"-42","100","1.2239819729380481","""""","9.9","0.1223981972938048"
"-41","100","1.2427245640078175","""""","9.9","0.12427245640078174"
"-40","100","1.2620011320311417","""""","9.9","0.12620011320311417"
"-39","100","1.2818116770080203","""""","9.9","0.12818116770080204"
"-38","100","1.3021561989384538","""""","9.9","0.1302156198938454"
"-37","100","1.3230346978224419","""""","9.9","0.1323034697822442"
"-36","100","1.3444471736599848","""""","9.9","0.13444471736599847"
"-35","100","1.3663936264510823","""""","9.9","0.13663936264510823"
"-34","100","1.3888740561957347","""""","9.9","0.13888740561957347"
"-33","100","1.4118884628939417","""""","9.9","0.14118884628939415"
"-32","100","1.4354368465457032","""""","9.9","0.14354368465457032"
"-31","100","1.4595192071510192","""""","9.9","0.14595192071510193"
"-30","100","1.4841355447098903","""""","9.9","0.14841355447098903"
"-29","100","1.509285859222316","""""","9.9","0.1509285859222316"
"-28","100","1.5349701506882962","""""","9.9","0.15349701506882962"
"-27","100","1.5611884191078311","""""","9.9","0.15611884191078312"
"-26","100","1.587940664480921","""""","9.9","0.1587940664480921"
"-25","100","1.6152268868075654","""""","9.9","0.16152268868075653"
"-24","100","1.6430470860877644","""""","9.9","0.16430470860877644"
"-23","100","1.6714012623215182","""""","9.9","0.16714012623215183"
"-22","100","1.7002894155088266","""""","9.9","0.17002894155088266"
"-21","100","1.7297115456496899","""""","9.9","0.17297115456496898"
"-20","100","1.7596676527441077","""""","9.9","0.17596676527441077"
"-19","100","1.79015773679208","""""","9.9","0.179015773679208"
"-18","100","1.8211817977936073","""""","9.9","0.18211817977936073"
"-17","100","1.852739835748689","""""","9.9","0.1852739835748689"
"-16","100","1.8848318506573256","""""","9.9","0.18848318506573256"
"-15","100","1.9174578425195168","""""","9.9","0.19174578425195168"
"-14","100","1.9506178113352628","""""","9.9","0.1950617811335263"
"-13","100","1.9843117571045634","""""","9.9","0.19843117571045635"
"-12","100","2.0185396798274184","""""","9.9","0.20185396798274186"
"-11","100","2.0533015795038287","""""","9.9","0.20533015795038287"
"-10","100","2.0885974561337934","""""","9.9","0.20885974561337933"
"-9","100","2.1244273097173125","""""","9.9","0.21244273097173125"
"-8","100","2.1607911402543865","""""","9.9","0.21607911402543867"
"-7","100","2.197688947745015","""""","9.9","0.21976889477450154"
"-6","100","2.2351207321891984","""""","9.9","0.22351207321891986"
"-5","100","2.273086493586937","""""","9.9","0.2273086493586937"
"-4","100","2.3115862319382297","""""","9.9","0.23115862319382297"
"-3","100","2.350619947243077","""""","9.9","0.2350619947243077"
"-2","100","2.390187639501479","""""","9.9","0.2390187639501479"
"-1","100","2.430289308713436","""""","9.9","0.24302893087134358"
"0","100","2.4709249548789476","""""","9.9","0.24709249548789475"
"1","100","2.5120945779980137","""""","9.9","0.25120945779980136"
"2","100","2.5537981780706343","""""","9.9","0.2553798178070634"
"3","100","2.59603575509681","""""","9.9","0.259603575509681"
"4","100","2.6388073090765403","""""","9.9","0.263880730907654"
"5","100","2.6821128400098253","""""","9.9","0.26821128400098254"
"6","100","2.7259523478966647","""""","9.9","0.27259523478966646"
"7","100","2.770325832737059","""""","9.9","0.2770325832737059"
"8","100","2.815233294531008","""""","9.9","0.2815233294531008"
"9","100","2.8606747332785116","""""","9.9","0.28606747332785115"
"10","100","2.90665014897957","""""","9.9","0.290665014897957"
"11","100","2.953159541634183","""""","9.9","0.2953159541634183"
"12","100","3.0002029112423507","""""","9.9","0.30002029112423506"
"13","100","3.047780257804073","""""","9.9","0.3047780257804073"
"14","100","3.0958915813193504","""""","9.9","0.30958915813193505"
"15","100","3.144536881788182","""""","9.9","0.3144536881788182"
"16","100","3.1937161592105685","""""","9.9","0.31937161592105684"
"17","100","3.2434294135865094","""""","9.9","0.32434294135865094"
"18","100","3.2936766449160055","""""","9.9","0.32936766449160054"
"19","100","3.344457853199056","""""","9.9","0.3344457853199056"
"20","100","3.395773038435661","""""","9.9","0.3395773038435661"
"21","100","3.4476222006258213","""""","9.9","0.3447622200625821"
"22","100","3.500005339769536","""""","9.9","0.3500005339769536"
"23","100","3.552922455866805","""""","9.9","0.3552922455866805"
"24","100","3.6063735489176283","""""","9.9","0.36063735489176285"
"25","100","3.6603586189220074","""""","9.9","0.3660358618922007"
"26","100","3.7148776658799405","""""","9.9","0.37148776658799404"
"27","100","3.769930689791429","""""","9.9","0.37699306897914286"
"28","100","3.825517690656471","""""","9.9","0.38255176906564714"
"29","100","3.8816386684750688","""""","9.9","0.38816386684750687"
"30","100","3.9382936232472203","""""","9.9","0.39382936232472204"
"31","100","3.995482554972927","""""","9.9","0.3995482554972927"
"32","100","4.053205463652189","""""","9.9","0.40532054636521886"
"33","100","4.111462349285005","""""","9.9","0.4111462349285005"
"34","100","4.170253211871376","""""","9.9","0.4170253211871376"
"35","100","4.229578051411301","""""","9.9","0.4229578051411301"
"36","100","4.289436867904781","""""","9.9","0.4289436867904781"
"37","100","4.349829661351816","""""","9.9","0.4349829661351816"
"38","100","4.4107564317524055","""""","9.9","0.44107564317524056"
"39","100","4.47221717910655","""""","9.9","0.44722171791065496"
"40","100","4.534211903414248","""""","9.9","0.45342119034142486"
"41","100","4.596740604675502","""""","9.9","0.4596740604675502"
"42","100","4.65980328289031","""""","9.9","0.465980328289031"
"43","100","4.723399938058673","""""","9.9","0.47233999380586733"
"44","100","4.787530570180591","""""","9.9","0.4787530570180591"
"45","100","4.852195179256063","""""","9.9","0.48521951792560636"
"46","100","4.91739376528509","""""","9.9","0.491739376528509"
"47","100","4.983126328267672","""""","9.9","0.4983126328267672"
"48","100","5.0493928682038085","""""","9.9","0.5049392868203808"
"49","100","5.116193385093499","""""","9.9","0.5116193385093499"
"50","100","5.183527878936745","""""","9.9","0.5183527878936746"
"51","100","5.251396349733546","""""","9.9","0.5251396349733546"
"52","100","5.3197987974839","""""","9.9","0.53197987974839"
"53","100","5.38873522218781","""""","9.9","0.538873522218781"
"54","100","5.4582056238452745","""""","9.9","0.5458205623845275"
"55","100","5.528210002456294","""""","9.9","0.5528210002456294"
"56","100","5.598748358020868","""""","9.9","0.5598748358020867"
"57","100","5.669820690538996","""""","9.9","0.5669820690538996"
"58","100","5.741427000010679","""""","9.9","0.5741427000010679"
